path,version,artifact_type,function,size_bytes,one_line_desc,sha256,secondary_function
.claude/skills/huashu-design/scripts/add-music.sh,gsd-design,skill,build,4150,!/usr/bin/env bash,d3d07de431975f15c05e04826e5df588f4a4eebecd70fa55b51bc79af7658a1b,
.claude/skills/huashu-design/scripts/render-video.js,gsd-design,skill,build,12293,HTML animation → MP4 via Playwright recordVideo + ffmpeg.,2c56bba90d045a3108651e4602617466f839adb36a29a0576019f9884f5b2a36,
.claude/skills/huashu-design/scripts/export_deck_pdf.mjs,gsd-design,skill,build,3209,exportdeckpdf.mjs — 把多文件 slide deck 导出为单个矢量 PDF,323f3d5963e8b9245d468f051d4b676e67d9b97cc73b62d98239a13c65d8cc31,
.claude/skills/huashu-design/scripts/html2pptx.js,gsd-design,skill,build,37795,html2pptx - Convert HTML slide to pptxgenjs slide with positioned elements,c675d09a54d6a002e8ca5917b9d24a6568aa8d455bb7abeb212d4f564dd07a34,
.claude/skills/huashu-design/scripts/export_deck_stage_pdf.mjs,gsd-design,skill,build,4781,exportdeckstagepdf.mjs — 单文件 架构专用 PDF 导出,d024a6b5fa84c1d25caf4c1acf47ca24a5c9e8c7ed3c45befa9fabac82765b04,
.claude/skills/huashu-design/scripts/verify.py,gsd-design,skill,build,5451,python verify.py path/to/design.html # 基础：打开+截图+抓控制台错误,7a0a3243f51a1c816944a948a5caba239c63c9890327a60d80934d493153e9e4,
.claude/skills/huashu-design/scripts/convert-formats.sh,gsd-design,skill,build,3000,set -e,4fdf469a1f1c44b40858cea8484d92fcae48096de1dedc3d4b9d640b5026277b,
.claude/skills/huashu-design/scripts/export_deck_pptx.mjs,gsd-design,skill,build,3800,exportdeckpptx.mjs — 把多文件 slide deck 导出为可编辑 PPTX,c44ec586b3a059f00cd4d1a214973a73cbb89765f8359286990536840857e0ad,
.claude/skills/huashu-design/references/video-export.md,gsd-design,skill,build,8356,- 不要在动画 bug 没修完的阶段导出——导出到视频后改起来更贵,6e47185d8a8bc1c3b1327ba85cc984f7ad5150faaeb9b82a428d47370c4dbb38,
.claude/skills/huashu-design/references/sfx-library.md,gsd-design,skill,build,9762,> 全部由 ElevenLabs Sound Generation API 生成，苹果发布会级音质。,43e5e00a23e72b78b1872fbf88c38f829a2d3feb5cc5dc49260cdeb98f1958f9,
.claude/skills/huashu-design/references/animation-pitfalls.md,gsd-design,skill,build,22314,踩的坑：一个 sentence-wrap 元素包了 3 个 bracket-layer（position: absolute）。没给 sentence-wrap 设 position: relative，结果 absolute 的 brac,017df823844f93f8fafc82bf3ff1e1a746d21b83aa5dfc54fb0b07a75aa17589,
.claude/skills/huashu-design/references/animation-best-practices.md,gsd-design,skill,build,21012,> 基于 Anthropic 官方三支产品动画（Claude Design / Claude Code Desktop / Claude for Word）,8906117781e1ba649c975ac9a759613f3009be64c40c4abd1ad6b634d218e9a0,
.claude/skills/huashu-design/references/critique-guide.md,gsd-design,skill,build,7463,> Phase 7 的详细参考。提供评分标准、场景侧重点、常见问题清单。,013a6ba3c89f64cc4d0976c1f2f69d0e4e05890e3463939af74cca8d21fab8b5,
.claude/skills/huashu-design/references/design-styles.md,gsd-design,skill,build,18484,> 每种风格提供：哲学内核 + 核心特征 + 提示词DNA（与场景模板组合使用）。,a735288ad387a29780b0153c9d6e98d711988306d520d99d20497e6266301018,
.claude/skills/huashu-design/references/design-context.md,gsd-design,skill,build,6704,- theme.ts / colors.ts / tokens.css / variables.scss,93a7e6be5f6cb29076d3651747d5033701362ddd03283b1ddf11b105757430b6,
.claude/skills/huashu-design/references/react-setup.md,gsd-design,skill,build,9318,在HTML的 里放这三个script tag，用固定版本+integrity hash：,84533868f53023ea9484a9fd77b0fe79f0aa200bc4030f7810a1f1c95df0c4b5,
.claude/skills/huashu-design/references/hero-animation-case-study.md,gsd-design,skill,build,11348,> 从 huashu-design hero 动画 v9（25 秒，8 场景）里提炼出的一种可复用的视觉编排结构。,57df5520e54dc0cc69e486670a7e395958f6b95408275f9413c5bb5a06de5c5e,
.claude/skills/huashu-design/references/workflow.md,gsd-design,skill,build,7090,怎么问：大部分 agent 环境没有结构化问题 UI，在对话里用 markdown 清单问即可。一次性把问题列完让用户批量答，不要一来一回一个个问——那会浪费用户时间、打断用户思路。,57c032774cb789949bb5ef5840cefc137f31573cc2449fc8f699a794bf40d4ee,
.claude/skills/huashu-design/references/editable-pptx.md,gsd-design,skill,build,13668,本文档讲的是用 scripts/html2pptx.js + pptxgenjs 把 HTML 逐元素翻译成真·可编辑 PowerPoint 文本框的路径，也是 exportdeckpptx.mjs 唯一支持的路径。,4743ec146d66b338c7e730fe5b874bc19458c52d16e5cef956d41eed332eaa13,
.claude/skills/huashu-design/references/slide-decks.md,gsd-design,skill,build,34169,- HTML 演示版（基础产物，永远默认必做） → 每页独立 HTML + assets/deckindex.html 聚合，浏览器里键盘翻页、全屏演讲,cab2be32aae6ddf184b64298dda44a7ad6954f0bfffa793226a9e922eac0f0a8,
.claude/skills/huashu-design/references/scene-templates.md,gsd-design,skill,build,7144,> 与 design-styles.md 的「提示词DNA」组合使用。,c91852062d923787896076368fff883bed2eb8b53087f1efdc2f81ed3014a314,
.claude/skills/huashu-design/references/cinematic-patterns.md,gsd-design,skill,build,11086,> 从「PPT 动画」升级到「发布会级 cinematic」的 5 个关键 pattern。,1266cb4feb14e44997b6abcc33091991565402ec6a7b22698628b31a4da472b8,
.claude/skills/huashu-design/references/tweaks-system.md,gsd-design,skill,build,9015,跨 agent 环境适配：某些 design-agent 原生环境（如 Claude.ai Artifacts）依赖 host 的 postMessage 把 tweak 值回写源码做持久化。本 skill 采用纯前端 localStora,88569174eaa1d790e5f261a287e44ea39f6b8bce926493d21ad5ff4e7c2ef441,
.claude/skills/huashu-design/references/audio-design-rules.md,gsd-design,skill,build,9719,> 所有动画 demo 的音频应用配方。和 sfx-library.md（资产清单）配套使用。,2af36a85d803a46cae6671f0a56ca63b07edaad35763e121390ee77c12c12ccc,
.claude/skills/huashu-design/references/apple-gallery-showcase.md,gsd-design,skill,build,11233,> 灵感来源：Claude Design 官网 hero 视频 + 苹果产品页「作品墙」式陈列,16bc3aca4e16d90c0de4e7291b79be32d7cc33c31bf136ede8919781cba4f65f,
.claude/skills/huashu-design/references/verification.md,gsd-design,skill,build,4291,一些 design-agent 原生环境（如 Claude.ai Artifacts）有内置的 forkverifieragent 起 subagent 用 iframe 截图检查。大部分 agent 环境（Claude Code / Co,e1faf3cd80782249f31db6c708c55f209ea25db069b82da009d9a7a486a4f860,
.claude/skills/huashu-design/references/animations.md,gsd-design,skill,build,7427,- ：整个动画的容器，自动提供auto-scale（fit viewport）+ scrubber + play/pause/loop控制,84472fb92832298dde3f2371422e0d01d2f70e863cbf815c6738fa63fc535c04,
.claude/skills/huashu-design/references/content-guidelines.md,gsd-design,skill,build,8389,- 紫色 → 粉色 → 蓝色 全屏渐变（AI生成网页的典型味道）,3c0bcf0e94b4f6cc64b11e871ba8d53607ad6ec7317f08dc3f7f5bb6708088a7,
.claude/skills/anthropic-algorithmic-art/SKILL.md,gsd-design,skill,build,19769,Algorithmic philosophies are computational aesthetic movements that are then expressed through code. Output .md files (p,3bc4092c09804853186524c826bc0621b940bb6122c05b84496dff95388e6eef,
.claude/skills/anthropic-algorithmic-art/templates/generator_template.js,gsd-design,skill,build,7826,P5.JS GENERATIVE ART - BEST PRACTICES,9ee0f1da52ef8f7bbfde1917123654880890d43f2d388642d71eab6dd78f94c4,
.claude/skills/anthropic-web-artifacts-builder/SKILL.md,gsd-design,skill,build,3087,"To build powerful frontend claude.ai artifacts, follow these steps:",81c5002c6643b0de7b8710b00e7a9038daa6fb9b68d59870ee6adb12da8d10f8,
.claude/skills/anthropic-web-artifacts-builder/scripts/init-artifact.sh,gsd-design,skill,build,9924,NODEVERSION=$(node -v | cut -d'v' -f2 | cut -d'.' -f1),355e5dd4382aaaee91f01f1627eaeab30b2676ffa8d9b3ec328a1ae450ebccaa,
.claude/skills/anthropic-web-artifacts-builder/scripts/bundle-artifact.sh,gsd-design,skill,build,1517,"echo ""📦 Bundling React app to single HTML artifact...""",abf0e480bf6585b56fab8526a407dfb7dc740812bddd70c636e1e8f3df5f9618,
.claude/skills/taste-brutalist-skill/SKILL.md,gsd-design,skill,build,8456,Industrial Brutalism & Tactical Telemetry Interface Engineering,fffbaac8597f07679e9d87145533567658aedba3b5eca6f16a7075a333048caa,
.claude/skills/anthropic-theme-factory/SKILL.md,gsd-design,skill,build,3124,"This skill provides a curated collection of professional font and color themes themes, each with carefully selected colo",c35893e221e28895c52143cc11bf30e41a44817796b39d4b15727dadc9796552,
.claude/skills/anthropic-theme-factory/themes/sunset-boulevard.md,gsd-design,skill,build,558,"A warm and vibrant theme inspired by golden hour sunsets, perfect for energetic and creative presentations.",658af11ab04be4923692571081ffb42a428141ae537703117b9236d9f8ee22a3,
.claude/skills/anthropic-theme-factory/themes/modern-minimalist.md,gsd-design,skill,build,549,A clean and contemporary theme with a sophisticated grayscale palette for maximum versatility.,b8bc572b75948d4df69c401af703b9262ed6820a3ceb270da30a529e92763614,
.claude/skills/anthropic-theme-factory/themes/forest-canopy.md,gsd-design,skill,build,506,A natural and grounded theme featuring earth tones inspired by dense forest environments.,ecb722efa24688e808b5bf323c334ca2349e989cfddd72ce8400ce5d4c4bd3e7,
.claude/skills/anthropic-theme-factory/themes/tech-innovation.md,gsd-design,skill,build,547,A bold and modern theme with high-contrast colors perfect for cutting-edge technology presentations.,183648163026dd5eeba3df5effa335b55ba333c3ee1fe215278605e55f40a52a,
.claude/skills/anthropic-theme-factory/themes/desert-rose.md,gsd-design,skill,build,496,"A soft and sophisticated theme with dusty, muted tones perfect for elegant presentations.",bd065b8629be3b64655183927e248e3d892a27b8d184b009cfba89c96102744f,
.claude/skills/anthropic-theme-factory/themes/midnight-galaxy.md,gsd-design,skill,build,513,A dramatic and cosmic theme with deep purples and mystical tones for impactful presentations.,0e134c4c0324df41e34ac314269aa6829cd378cf3c304b31858d0cd158d2f944,
.claude/skills/anthropic-theme-factory/themes/botanical-garden.md,gsd-design,skill,build,519,A fresh and organic theme featuring vibrant garden-inspired colors for lively presentations.,222cb8e7496abc9b75b29453c809fb9839e7e4b01fa45deecdd896b38d087765,
.claude/skills/anthropic-theme-factory/themes/golden-hour.md,gsd-design,skill,build,528,A rich and warm autumnal palette that creates an inviting and sophisticated atmosphere.,3444a00df971d3c2f06b665e21a2e9eb5d7d7d6f6281f2758773b8345776a139,
.claude/skills/anthropic-theme-factory/themes/arctic-frost.md,gsd-design,skill,build,544,"A cool and crisp winter-inspired theme that conveys clarity, precision, and professionalism.",868a75a8fb5b2a61d0f0ab87c437fe632d3cbab6371c418f06aa2816ac109ae0,
.claude/skills/anthropic-theme-factory/themes/ocean-depths.md,gsd-design,skill,build,555,A professional and calming maritime theme that evokes the serenity of deep ocean waters.,a7ad8eec85341dbfcb2665da827a4b6a4baee08ab3335ac02421f18e6b46b2e2,
.claude/skills/taste-redesign-skill/SKILL.md,gsd-design,skill,build,15060,"When applied to an existing project, follow this sequence:",98ad3e5b051bfb71b2795f7e8a6aa0d32b51ee095606c098a4b2822ac07926c9,
.claude/skills/dating-web/SKILL.md,gsd-design,skill,build,3919,"A consumer-feeling dating / matchmaking dashboard — left rail navigation,",9eabdcd5bacb60507d6a1453ffcc377bd92b8bd39c05ea55758934dcf72f49fa,
.claude/skills/taste-soft-skill/SKILL.md,gsd-design,skill,build,10561,"- Objective: You engineer $150k+ agency-level digital experiences, not just websites. Your output must exude haptic dept",e1e32f5e2d420872c6c7332b53d5ff7721946766b78c4822b424c2d512c8fdbc,
.claude/skills/motion-frames/SKILL.md,gsd-design,skill,build,3708,A single-frame motion-design composition with looping CSS animations —,e500c2459ab87d89aecd43420db48d549fdf819faac7655e9b7a084a91721e81,
.claude/skills/uiux-brand/SKILL.md,gsd-design,skill,build,2943,"Brand identity, voice, messaging, asset management, and consistency frameworks.",1312fe0046f4b52fc53695efa102da6f900688c32f839dbe154e803cb8cea1ad,
.claude/skills/uiux-brand/templates/brand-guidelines-starter.md,gsd-design,skill,build,6638,> Last updated: {DATE},d157a57b15f0b458c79636d11de42f3c89f03d8c0bbea1bdd3cf1c3542b2140d,
.claude/skills/uiux-brand/references/color-palette-management.md,gsd-design,skill,build,4254,"Guidelines for defining, extracting, and enforcing brand colors.",c429298ffe3955edb8b22c9f51426fef75e83d02848cd4300e89c0d3fc34b44a,
.claude/skills/uiux-brand/references/asset-organization.md,gsd-design,skill,build,5110,"Guidelines for organizing marketing assets in a structured, searchable system.",de98123417e9c5a1cc71a78131bba979c4c8ed2e5289e6c7a7f166576e488101,
.claude/skills/uiux-brand/references/visual-identity.md,gsd-design,skill,build,1884,- Primary: Full logo (horizontal/stacked),63f0cfc5d95403d8e12aca4d839cc28471515574d9a431334bfbb96c15407c31,
.claude/skills/uiux-brand/references/typography-specifications.md,gsd-design,skill,build,5042,Guidelines for defining and implementing brand typography.,921c3d9e6ddfde2677b9a3e32eee94c7922f54f22c1f380c5ed2eb25a7d5bfa9,
.claude/skills/uiux-brand/references/update.md,gsd-design,skill,build,3365,"Update brand colors, typography, and style - automatically syncs to all design system files.",537cb55ebe260e1de127bd6288b19d8d7b15b6c893545442a58b739cbd342b37,
.claude/skills/uiux-brand/references/approval-checklist.md,gsd-design,skill,build,4245,Comprehensive checklist for reviewing marketing assets before approval.,4bf8549687f53a7b9684005b4b87de93c26f018e00609b4c506a5812abd13d20,
.claude/skills/uiux-brand/references/consistency-checklist.md,gsd-design,skill,build,1926,- [ ] Correct logo version used,56d8b2d4852cda11e600adec4b9dd68fc89a1b8265382359953bec5c5e5e2c36,
.claude/skills/uiux-brand/references/brand-guideline-template.md,gsd-design,skill,build,3572,Use this template to create comprehensive brand guidelines for any project.,392db8cf10fef492221c15a86e68590074bf5716de1f2982f41c01fbe30567cc,
.claude/skills/uiux-brand/references/messaging-framework.md,gsd-design,skill,build,1763,Mission (Why we exist),24b2500a72867b55dd10f4bf359178b0eb347fddd852659ce47b69d9f597d4e6,
.claude/skills/uiux-brand/references/voice-framework.md,gsd-design,skill,build,1997,Voice = Brand's personality (consistent),08c15ac79f81cd964c5efbe593131b61a093c7e1b060d5dd28b17f3cc5b331fb,
.claude/skills/uiux-brand/references/logo-usage-rules.md,gsd-design,skill,build,5464,Guidelines for proper logo implementation across all marketing materials.,044c5ddf30cfe0eea047451cfce6ea654939198ffdd8968a19161c97066a5a26,
.claude/skills/taste-imagegen-frontend-web/SKILL.md,gsd-design,skill,build,36854,Generate one separate horizontal image PER section. Always. No exceptions.,6b5c2256522fdba1e3313eafa3d743b960a7b13ec029d3e6586e04b23327c1f8,
.claude/skills/seo/SKILL.md,gsd-design,skill,build,4308,"Improve search visibility through technical correctness, performance, and content relevance, not gimmicks.",3e560c9da02ca529eda939bd3634635288a252ada6be18c16ad527bb8fab851e,
.claude/skills/anthropic-skill-creator/SKILL.md,gsd-design,skill,build,33168,A skill for creating new skills and iteratively improving them.,dcd4803e61e913e6fc27294184cd3a71f09f5e924ff20c8a9a20173e7b3c2bcf,
.claude/skills/anthropic-skill-creator/agents/analyzer.md,gsd-design,skill,build,10376,Analyze blind comparison results to understand WHY the winner won and generate improvement suggestions.,bf68f4cac5a56c673a928c2e6d619586c5b93ea364026ab37547772cb45a663a,
.claude/skills/anthropic-skill-creator/agents/comparator.md,gsd-design,skill,build,7287,Compare two outputs WITHOUT knowing which skill produced them.,fe1fc9787c495d864c5d6eada47396478572325fde1b33a96d78bf4b849b7a3e,
.claude/skills/anthropic-skill-creator/agents/grader.md,gsd-design,skill,build,9049,Evaluate expectations against an execution transcript and outputs.,57134da0c1a4eea33fbd74a1c9c44aa814f07d6bc64de303edb586f941e5d21a,
.claude/skills/anthropic-skill-creator/scripts/package_skill.py,gsd-design,skill,build,4234,Skill Packager - Creates a distributable .skill file of a skill folder,1a33059b0db1ef73375d46d513e5ea81369d2e8838c970597b0d52ddef8d1c0f,
